consolidated_longitude,consolidated_latitude,nbre_pdc,puissance_nominale
1.403,45.442,2,22.0
1.404,43.69,2,22.0
1.405,43.602,6,7.0
1.405,43.78,2,18.0
1.406,43.604,21,22.0
1.406,45.953,2,22.0
1.407,43.175,4,22.0
1.407,43.69,4,7.0
1.407,43.691,24,22.0
1.408,43.532,12,60.0
1.408,43.6,24,22.0
1.408,49.245,14,50.0
1.409,43.616,2,22.0
1.41,43.583,4,22.0
1.41,43.724,2,90.0
1.41,45.264,2,22.0
1.411,43.602,14,90.0
1.411,43.727,4,22.0
1.412,43.621,4,22.0
1.413,43.54,1,22.0
1.413,43.58,4,22.0
1.413,43.693,4,22.0
1.414,43.582,6,22.0
1.414,43.71,4,22.0
1.414,44.467,6,36.0
1.414,49.246,2,22.0
1.415,45.122,2,22.0
1.419,43.592,4,22.0
1.419,43.596,12,22.0
1.419,43.647,6,22.0
1.419,43.66,24,60.0
1.42,43.613,12,22.0
1.42,44.145,2,22.0
1.42,48.866,2,22.0
1.42,49.063,2,22.0
1.42,49.247,2,22.0
1.421,49.06,2,22.0
1.422,43.57,8,90.0
1.422,43.595,6,22.0
1.422,44.463,2,22.0
1.424,43.574,6,22.0
1.424,43.609,4,22.0
1.425,43.652,2,22.0
1.425,49.065,2,360.0
1.426,43.601,4,22.0
1.427,43.583,4,22.0
1.427,44.468,1,150.0
1.428,43.643,4,90.0
1.428,43.693,4,22.0
1.429,43.605,4,22.0
1.429,43.612,12,22.0
1.429,43.616,12,22.0
1.43,43.013,2,22.0
1.43,43.129,4,22.0
1.43,43.67,6,22.0
1.431,43.606,4,22.0
1.431,45.093,2,22.0
1.432,43.597,4,22.0
1.432,43.609,4,22.0
1.432,43.627,4,150.0
1.432,43.721,2,22.0
1.432,45.749,2,22.0
1.433,43.595,2,22.0
1.433,43.626,6,50.0
1.433,43.647,4,22.0
1.433,44.882,2,22.0
1.433,49.734,10,22.0
1.434,43.625,12,22.0
1.434,44.443,16,50.0
1.435,43.594,4,22.0
1.436,43.89,2,22.0
1.437,43.598,12,22.0
1.437,43.619,6,22.0
1.438,43.606,4,22.0
1.438,43.614,4,22.0
1.438,44.452,20,50.0
1.441,43.596,4,22.0
1.441,43.625,4,22.0
1.441,48.448,1,22.0
1.442,43.59,4,22.0
1.442,43.611,4,22.0
1.442,44.743,4,36.0
1.443,44.456,4,36.0
1.443,48.919,15,22.0
1.444,43.102,6,22.0
1.444,43.526,2,18.0
1.444,43.598,32,7.0
1.444,43.604,110,7.4
1.444,43.616,12,22.0
1.444,44.431,1,22.0
1.444,48.926,2,22.0
1.445,43.597,6,22.0
1.446,43.433,2,18.0
1.446,43.579,4,22.0
1.446,43.638,4,22.0
1.447,43.606,32,7.0
1.448,43.584,16,22.0
1.448,43.595,12,22.0
1.449,43.614,4,22.0
1.449,44.092,2,22.0
1.449,50.1,2,22.0
1.45,43.592,4,22.0
1.45,43.6,12,7.0
1.45,43.604,7,90.0
1.45,43.606,34,7.0
1.45,43.61,6,7.4
1.45,43.629,4,22.0
1.45,44.008,2,22.0
1.451,43.588,2,22.0
1.451,43.602,4,22.0
1.451,43.603,55,7.4
1.451,43.607,12,22.0
1.452,48.417,6,60.0
1.452,49.102,2,22.0
1.453,43.573,8,90.0
1.453,43.582,4,22.0
1.453,43.585,6,22.0
1.453,43.642,18,300.0
1.453,49.104,2,3.0
1.453,50.073,2,22.0
1.454,43.609,15,7.0
1.455,43.596,4,22.0
1.455,50.11,2,22.0
1.456,43.603,4,22.0
1.456,43.61,24,36.0
1.456,43.674,4,22.0
1.457,43.61,18,7.0
1.457,44.705,4,22.0
1.458,43.58,4,22.0
1.458,43.593,4,22.0
1.458,43.607,8,90.0
1.458,48.863,4,22.0
1.459,43.597,4,22.0
1.459,43.662,2,22.0
1.459,48.882,6,50.0
1.459,49.726,16,60.0
1.462,43.601,4,22.0
1.462,43.636,4,22.0
1.462,44.899,8,22.0
1.462,50.064,2,22.0
1.463,43.574,4,22.0
1.463,44.05,2,22.0
1.463,48.412,46,22.0
1.464,43.587,12,22.0
1.464,45.998,3,22.0
1.466,49.096,4,150.0
1.467,43.618,6,22.0
1.467,43.705,2,18.0
1.467,49.102,2,22.0
1.468,43.023,1,24.0
1.468,43.578,12,22.0
1.468,49.095,4,22.0
1.47,48.041,1,22.0
1.47,49.06,2,22.0
1.472,43.588,12,22.0
1.473,50.037,2,22.0
1.475,45.14,8,50.0
1.476,45.258,2,22.0
1.477,43.351,2,18.0
1.477,43.536,25,80.0
1.477,43.557,14,300.0
1.477,43.612,4,22.0
1.477,44.24,2,22.0
1.477,48.486,2,7.4
1.478,43.548,2,18.0
1.479,43.566,2,11.0
1.479,44.116,2,22.0
1.479,45.149,2,22.0
1.479,49.291,2,22.0
1.479,49.4,2,22.0
1.48,44.895,16,50.0
1.48,46.049,2,22.0
1.481,43.567,4,11.0
1.481,43.614,1,22.0
1.481,43.656,4,22.0
1.481,43.715,2,18.0
1.481,45.148,18,50.0
1.481,50.089,2,22.0
1.482,43.629,18,300.0
1.482,45.148,2,22.0
1.482,45.163,4,100.0
1.483,43.586,12,22.0
1.483,48.441,20,250.0
1.483,49.093,2,22.0
1.484,43.574,12,22.0
1.484,43.607,12,400.0
1.484,46.239,2,22.0
1.485,44.466,4,22.0
1.485,49.02,2,22.0
1.485,49.09,2,22.0
1.485,49.093,2,22.0
1.486,43.572,2,22.0
1.486,46.236,2,50.0
1.487,43.577,8,90.0
1.487,43.615,9,120.0
1.488,43.595,8,90.0
1.488,45.148,1,22.0
1.489,43.563,8,7.4
1.489,49.092,2,22.0
1.49,43.564,20,50.0
1.49,45.042,2,22.0
1.491,43.532,2,18.0
1.492,43.587,4,22.0
1.493,45.838,6,50.0
1.495,45.615,2,22.0
1.496,43.637,6,60.0
1.496,45.052,2,22.0
1.497,43.573,6,60.0
1.497,43.624,12,22.0
1.497,50.181,2,22.0
1.498,43.609,6,22.0
1.5,42.768,6,22.0
1.5,43.515,2,18.0
1.501,43.637,6,25.0
1.502,43.664,4,90.0
1.502,47.122,4,7.4
1.504,43.666,4,22.0
1.504,43.865,2,18.0
1.507,44.912,1,22.0
1.507,45.187,2,22.0
1.508,43.65,10,100.0
1.508,45.153,4,50.0
1.508,45.164,2,50.0
1.508,49.023,4,7.4
1.51,43.552,8,50.0
1.512,43.651,12,22.0
1.513,46.147,2,22.0
1.514,47.703,16,60.0
1.516,43.648,12,22.0
1.518,43.65,8,22.0
1.518,45.019,2,22.0
1.52,43.545,9,60.0
1.52,45.541,2,22.0
1.52,48.436,4,175.0
1.523,44.076,2,22.0
1.524,43.665,2,18.0
1.524,44.147,16,60.0
1.524,45.101,2,50.0
1.524,45.228,2,22.0
1.526,43.843,2,22.0
1.529,44.232,8,175.0
1.529,46.59,2,22.0
1.53,43.767,2,18.0
1.53,49.075,6,22.0
1.531,43.585,6,22.0
1.531,43.679,2,18.0
1.532,43.314,2,18.0
1.532,43.554,4,90.0
1.533,43.644,19,100.0
1.533,45.157,2,22.0
1.534,43.531,2,18.0
1.534,43.553,6,22.0
1.534,44.071,2,22.0
1.534,44.162,2,22.0
1.534,45.16,2,22.0
1.534,46.575,2,22.0
1.535,45.163,2,22.0
1.535,50.075,2,22.0
1.536,43.964,2,22.0
1.536,44.089,2,22.0
1.536,44.159,6,50.0
1.538,43.528,4,50.0
1.538,43.55,4,22.0
1.539,48.447,16,22.0
1.539,48.448,32,24.0
1.539,49.266,6,120.0
1.54,44.163,2,22.0
1.54,48.808,1,22.0
1.541,44.341,2,22.0
1.542,48.448,2,22.0
1.542,50.072,4,22.0
1.543,45.165,2,22.0
1.544,45.165,2,22.0
1.546,45.223,2,22.0
1.546,48.454,2,120.0
1.546,48.759,2,22.0
1.546,49.185,2,22.0
1.547,48.451,16,50.0
1.547,48.454,4,22.0
1.547,50.322,2,22.0
1.548,44.336,12,36.0
1.549,50.09,2,22.0
1.553,43.472,4,7.0
1.554,44.166,2,22.0
1.556,50.34,2,22.0
1.557,44.845,4,36.0
1.557,49.419,2,22.0
1.559,43.518,2,18.0
1.561,49.986,4,22.0
1.562,45.426,2,22.0
1.563,43.595,6,22.0
1.563,50.339,2,22.0
1.564,45.17,2,22.0
1.564,45.424,2,22.0
1.564,50.215,2,22.0
1.565,50.335,2,22.0
1.566,43.506,2,18.0
1.566,48.581,3,22.0
1.566,50.704,6,22.0
1.567,45.427,2,50.0
1.568,44.648,8,50.0
1.57,44.034,2,22.0
1.571,45.443,2,22.0
1.571,50.674,6,22.0
1.571,50.679,4,22.0
1.574,43.235,4,22.0
1.574,43.24,4,22.0
1.574,50.068,2,22.0
1.575,50.711,4,22.0
1.576,43.236,8,50.0
1.577,44.877,2,22.0
1.578,49.038,8,7.4
1.578,49.384,16,7.4
1.579,50.517,2,22.0
1.58,45.054,2,22.0
1.58,49.032,4,22.0
1.58,49.321,2,22.0
1.58,49.323,2,22.0
1.58,50.524,2,22.0
1.581,50.461,4,24.0
1.581,50.526,2,22.0
1.581,50.633,6,22.0
1.582,45.228,2,22.0
1.582,49.037,2,22.0
1.582,49.038,2,22.0
1.582,49.375,4,22.0
1.583,50.71,2,22.0
1.584,50.633,6,22.0
1.585,50.701,6,22.0
1.586,43.965,2,22.0
1.586,45.629,2,22.0
1.587,50.52,3,25.0
1.589,50.526,2,22.0
1.59,50.071,2,22.0
1.59,50.269,2,22.0
1.592,43.717,2,18.0
1.592,49.04,1,22.0
1.593,45.178,4,22.0
1.593,50.706,6,22.0
1.594,46.716,4,175.0
1.595,50.732,6,22.0
1.596,44.826,6,22.0
1.596,45.178,2,50.0
1.596,50.52,3,25.0
1.596,50.527,4,22.0
1.598,50.069,2,22.0
1.598,50.403,2,22.0
1.598,50.722,6,22.0
1.599,50.473,2,47.0
1.599,50.722,2,22.08
1.6,42.847,4,22.0
1.6,43.597,6,22.0
1.602,49.49,2,22.0
1.602,50.405,15,150.0
1.602,50.723,4,22.0
1.603,50.667,6,22.0
1.604,42.845,4,22.0
1.604,42.963,4,22.0
1.604,50.384,1,22.0
1.604,50.696,2,22.0
1.604,50.715,6,22.0
1.606,45.713,2,22.0
1.606,49.093,2,22.0
1.606,49.158,2,22.0
1.607,42.972,8,50.0
1.607,44.936,12,36.0
1.607,50.723,6,22.0
1.608,43.8,2,18.0
1.608,50.43,4,22.0
1.608,50.765,4,22.0
1.609,50.061,2,22.0
1.609,50.413,2,60.0
1.609,50.414,6,50.0
1.609,50.695,6,24.0
1.609,50.696,10,22.08
1.609,50.715,6,22.0
1.61,42.964,4,22.0
1.61,43.542,2,18.0
1.61,50.696,5,7.36
1.61,50.698,5,22.08
1.611,44.252,2,22.0
1.612,43.115,4,22.0
1.612,49.235,2,22.0
1.613,49.303,2,22.0
1.613,50.725,4,22.0
1.614,43.118,8,50.0
1.614,47.769,1,7.0
1.614,49.101,6,60.0
1.614,50.456,4,24.0
1.614,50.765,4,22.0
1.615,43.115,6,22.0
1.615,50.223,2,22.0
1.615,50.454,4,24.0
1.616,42.994,2,22.08
1.616,44.176,2,22.0
1.617,43.508,2,18.0
1.617,50.726,4,22.0
1.618,44.077,2,22.0
1.618,50.222,2,22.0
1.618,50.514,2,22.0
1.619,50.709,6,22.0
1.62,50.778,4,22.0
1.622,46.39,2,22.0
1.623,43.358,2,18.0
1.623,48.901,6,22.0
1.623,50.215,2,22.0
1.624,50.687,6,24.0
1.625,49.08,1,22.0
1.626,44.805,16,50.0
1.626,50.651,6,22.0
1.626,50.688,8,50.0
1.627,43.087,2,22.0
1.627,43.866,4,22.0
1.627,49.937,2,22.0
1.628,50.216,2,22.0
1.628,50.526,4,22.0
1.628,50.681,4,22.0
1.629,43.042,2,22.0
1.629,43.421,4,22.0
1.629,50.519,2,22.08
1.63,50.187,2,22.0
1.631,43.108,2,24.0
1.631,46.119,2,50.0
1.631,48.276,2,22.0
1.631,48.997,6,22.0
1.632,43.779,2,18.0
1.632,50.188,2,22.0
1.633,48.992,1,50.0
1.633,49.001,2,22.0
1.633,49.637,2,22.0
1.634,42.934,4,22.0
1.634,43.284,2,18.0
1.634,43.45,26,22.0
1.634,50.726,4,22.0
1.635,50.316,2,22.0
1.636,45.273,2,22.0
1.637,50.184,2,22.0
1.637,50.577,2,50.0
1.642,50.728,6,22.0
1.643,50.183,2,22.0
1.644,50.62,6,22.0
1.646,44.401,4,36.0
1.646,50.576,2,50.0
1.647,43.073,2,22.0
1.647,43.735,2,22.0
1.647,46.16,2,22.0
1.649,48.681,2,22.0
1.651,46.786,8,50.0
1.653,44.913,6,36.0
1.655,43.561,2,18.0
1.656,43.753,4,175.0
1.662,44.056,2,22.0
1.662,50.886,2,44.0
1.663,43.658,2,18.0
1.664,48.891,4,22.0
1.664,48.99,4,22.0
1.667,47.338,16,175.0
1.667,48.997,2,3.7
1.667,50.264,2,22.0
1.667,50.731,15,150.0
1.667,50.886,2,22.0
1.668,44.464,4,22.0
1.669,47.81,4,22.0
1.669,50.272,2,22.0
1.67,46.306,2,36.0
1.67,46.82,2,50.0
1.67,46.821,8,22.0
1.671,44.464,12,22.0
1.671,45.057,2,22.0
1.671,48.98,4,22.0
1.671,48.989,8,150.0
1.671,50.271,2,22.0
1.674,43.512,2,18.0
1.674,48.99,4,22.0
1.675,46.302,6,50.0
1.675,48.992,18,50.0
1.675,48.998,30,7.0
1.676,43.244,4,22.0
1.676,48.992,1,7.0
1.676,49.002,4,22.0
1.677,48.991,14,50.0
1.678,43.25,4,22.0
1.678,48.982,4,22.0
1.678,48.991,4,50.0
1.679,48.892,12,22.0
1.681,48.967,2,22.0
1.683,48.592,2,11.04
1.683,48.624,2,22.0
1.683,48.967,4,22.0
1.683,48.993,4,22.0
1.684,43.39,2,18.0
1.684,47.862,2,22.0
1.686,43.774,6,22.0
1.688,43.774,16,50.0
1.688,43.906,2,18.0
1.688,43.907,2,18.0
1.688,48.65,2,22.0
1.689,49.04,2,22.0
1.689,49.403,2,22.0
1.691,42.725,1,24.0
1.692,48.979,2,22.0
1.696,49.015,2,22.0
1.696,49.146,2,3.7
1.703,46.851,2,22.0
1.704,50.187,2,22.0
1.706,48.987,6,22.0
1.707,43.4,2,22.0
1.708,50.731,4,22.0
1.709,46.848,6,24.0
1.711,47.839,1,22.0
1.711,48.98,4,22.0
1.712,43.761,4,22.0
1.712,43.993,4,18.0
1.712,48.988,4,22.0
1.713,43.596,4,50.0
1.713,45.366,2,22.0
1.714,48.978,6,22.0
1.715,46.793,14,50.0
1.716,47.374,12,22.0
1.717,43.398,2,18.0
1.718,49.891,2,22.0
1.719,48.989,6,22.0
1.721,43.093,2,22.0
1.721,43.931,2,22.0
1.721,44.787,8,22.0
1.722,43.819,8,18.0
1.722,46.869,2,22.0
1.723,45.582,2,22.0
1.725,45.125,2,22.0
1.726,44.78,8,50.0
1.729,46.798,4,50.0
1.729,48.589,2,22.0
1.732,42.79,6,22.0
1.732,44.944,4,36.0
1.733,48.621,2,22.0
1.733,48.944,4,22.0
1.736,48.992,4,22.0
1.743,48.89,4,22.0
1.744,43.333,2,22.0
1.746,48.985,4,22.0
1.75,43.198,4,18.0
1.751,49.027,2,22.0
1.751,49.274,4,22.0
1.751,50.025,2,22.0
1.752,44.153,2,22.0
1.755,50.314,2,22.0
1.755,50.483,3,22.0
1.756,43.531,2,18.0
1.756,45.949,1,11.0
1.756,45.955,2,50.0
1.756,46.204,2,22.0
1.757,45.955,2,22.0
1.757,48.678,2,22.0
1.758,50.482,2,22.0
1.759,45.258,2,22.0
1.76,48.462,1,18.0
1.76,49.781,1,22.0
1.761,42.762,6,22.0
1.761,49.276,2,22.0
1.763,49.278,2,22.0
1.764,49.276,2,22.0
1.767,45.314,2,50.0
1.767,48.722,2,22.0
1.767,49.956,2,22.0
1.768,48.721,2,22.0
1.769,48.921,6,22.0
1.77,44.397,6,36.0
1.77,45.265,4,22.0
1.771,48.639,2,22.0
1.773,44.236,2,22.0
1.773,45.246,11,60.0
1.774,43.765,2,22.0
1.775,48.636,2,22.0
1.776,45.274,12,200.0
1.777,48.972,6,22.0
1.777,49.008,2,22.0
1.777,49.828,4,22.0
1.778,48.578,2,22.0
1.778,49.279,2,22.0
1.779,49.844,2,22.0
1.779,50.212,2,22.0
1.784,43.367,2,18.0
1.787,43.294,6,18.0
1.788,49.147,8,22.0
1.79,48.986,6,22.0
1.793,48.866,12,22.0
1.795,42.895,6,22.0
1.795,45.536,2,22.0
1.797,48.866,4,22.0
1.797,48.962,6,22.0
1.797,50.135,2,22.0
1.8,43.026,2,22.0
1.8,43.261,4,22.0
1.802,45.537,2,22.0
1.804,43.353,14,175.0
1.804,44.871,4,18.0
1.805,44.813,4,36.0
1.807,50.927,8,225.0
1.809,43.353,1,50.0
1.809,43.699,6,22.0
1.809,43.854,6,22.0
1.809,48.98,6,22.0
1.809,50.938,14,50.0
1.81,48.778,6,22.0
1.81,48.965,2,22.0
1.811,48.587,2,22.0
1.812,44.899,6,36.0
1.812,48.962,4,175.0
1.812,50.928,4,210.0
1.813,42.701,1,24.0
1.813,43.703,4,18.0
1.813,48.958,4,22.0
1.813,50.155,2,22.0
1.813,50.935,3,210.0
1.814,47.943,2,22.0
1.815,43.698,4,18.0
1.816,43.697,4,36.0
1.816,43.699,4,18.0
1.817,49.856,2,22.0
1.819,48.645,2,22.0
1.819,50.806,6,22.0
1.82,48.788,6,22.0
1.822,43.964,6,18.0
1.822,48.649,2,22.0
1.823,50.347,2,22.0
1.823,50.944,2,22.0
1.824,50.206,2,22.0
1.826,42.548,4,22.0
1.826,48.624,2,22.0
1.826,50.102,2,22.0
1.826,50.14,3,22.0
1.827,47.919,2,22.0
1.827,48.624,2,22.0
1.829,50.104,2,22.0
1.831,43.799,4,22.0
1.831,48.645,2,22.0
1.831,50.106,2,22.0
1.832,48.946,6,22.0
1.832,50.105,2,22.0
1.832,50.673,1,22.0
1.833,48.756,8,22.0
1.834,47.866,2,22.0
1.834,47.887,2,22.0
1.834,50.109,2,22.0
1.835,48.635,2,22.0
1.835,50.106,2,22.0
1.836,44.978,2,22.0
1.837,42.72,6,22.0
1.837,50.107,2,22.0
1.837,50.84,1,11.0
1.837,50.952,1,5.5
1.838,44.648,6,36.0
1.839,50.11,2,22.0
1.841,42.72,4,22.0
1.843,44.924,5,22.0
1.843,50.659,4,22.08
1.844,44.487,4,36.0
1.844,47.143,2,18.0
1.844,48.929,4,22.0
1.844,48.991,4,22.0
1.845,47.933,1,22.0
1.845,48.992,4,22.0
1.845,50.666,1,22.0
1.846,50.666,2,50.0
1.847,46.182,2,22.0
1.848,48.967,8,22.0
1.848,48.972,6,22.0
1.85,42.935,8,50.0
1.85,44.974,1,22.0
1.85,45.998,2,22.0
1.85,47.9,20,50.0
1.85,48.912,4,22.0
1.851,47.91,2,22.0
1.851,49.047,2,22.0
1.851,49.47,4,22.0
1.852,44.935,8,50.0
1.852,45.302,2,22.0
1.853,46.166,2,22.0
1.854,47.952,2,22.0
1.854,48.695,2,22.0
1.855,42.94,4,22.0
1.855,48.276,1,50.0
1.855,50.952,1,5.5
1.856,44.948,6,22.0
1.856,48.271,1,50.0
1.856,48.647,4,22.0
1.856,48.694,2,22.0
1.856,48.958,4,22.0
1.857,44.266,2,22.0
1.858,47.978,10,175.0
1.858,48.692,2,22.0
1.858,50.107,1,22.0
1.859,48.964,8,225.0
1.86,47.976,2,50.0
1.86,47.977,6,175.0
1.86,50.938,15,50.0
1.861,50.866,6,22.0
1.866,42.969,6,22.0
1.866,50.098,2,22.0
1.866,50.102,1,7.0
1.869,50.94,2,22.0
1.87,48.964,6,22.0
1.871,48.493,2,22.0
1.871,48.963,4,22.0
1.871,50.94,4,22.08
1.872,46.168,2,50.0
1.873,45.368,2,22.0
1.873,46.161,2,22.0
1.873,46.162,6,50.0
1.874,47.885,2,22.0
1.874,47.951,2,22.0
1.874,48.894,1,22.0
1.875,43.089,3,12.0
1.875,46.181,2,22.0
1.875,48.082,2,22.0
1.875,48.779,4,22.0
1.876,43.085,2,22.0
1.876,43.85,4,22.0
1.876,46.179,6,22.0
1.876,48.856,12,22.0
1.877,46.179,2,22.0
1.877,47.911,2,22.0
1.877,48.463,2,22.0
1.877,48.576,2,22.0
1.877,48.666,2,22.0
1.878,49.992,2,22.0
1.878,50.865,1,7.0
1.879,46.174,2,24.0
1.88,48.851,4,7.4
1.881,46.184,6,24.0
1.883,50.064,2,22.0
1.884,43.569,6,18.0
1.884,50.937,7,22.08
1.885,43.45,2,22.0
1.885,50.252,2,22.0
1.885,50.863,2,22.08
1.886,48.999,6,22.0
1.887,50.071,2,22.0
1.887,50.863,16,60.0
1.888,48.7,2,22.0
1.89,46.127,2,22.0
1.891,47.863,2,22.0
1.891,47.958,1,11.0
1.892,48.781,4,22.0
1.893,43.901,8,50.0
1.893,44.157,2,22.0
1.893,44.858,8,50.0
1.893,47.945,6,22.0
1.893,48.983,4,22.0
1.894,47.942,12,22.0
1.894,48.719,2,22.0
1.895,50.423,4,24.0
1.896,47.893,2,22.0
1.897,43.901,6,22.0
1.897,48.803,6,22.0
1.897,50.059,2,22.0
1.898,47.866,2,22.0
1.898,47.929,2,200.0
1.899,48.964,4,22.0
1.9,44.786,6,36.0
1.901,47.901,2,22.0
1.901,48.802,12,22.0
1.901,49.847,2,22.0
1.901,50.425,4,24.0
1.903,47.904,2,22.0
1.903,47.905,2,22.0
1.903,48.813,12,22.0
1.903,49.011,8,60.0
1.903,50.054,2,22.0
1.904,47.903,27,7.0
1.904,47.917,6,60.0
1.905,47.903,2,22.0
1.906,43.702,2,22.0
1.907,47.945,4,100.0
1.907,50.569,4,22.0
1.908,43.752,6,18.0
1.908,46.326,2,22.0
1.908,50.948,2,22.08
1.909,43.982,6,18.0
1.91,47.905,4,22.0
1.91,48.612,2,22.0
1.91,48.993,6,22.0
1.91,49.005,2,22.0
1.91,49.524,4,22.0
1.91,50.947,5,22.08
1.911,45.84,2,36.0
1.911,47.905,2,22.0
1.911,47.933,2,22.0
1.913,46.32,6,60.0
1.913,47.877,19,200.0
1.913,48.553,2,22.0
1.913,48.989,4,22.0
1.913,48.99,4,22.0
1.913,50.949,10,22.0
1.914,43.984,2,22.0
1.915,46.139,2,22.0
1.915,48.761,4,150.0
1.918,48.747,6,22.0
1.918,48.759,20,100.0
1.919,47.944,6,22.0
1.919,48.751,6,22.0
1.919,48.913,6,22.0
1.919,49.024,2,22.0
1.919,49.24,2,22.0
1.919,50.947,2,22.0
1.92,47.865,4,11.0
1.92,48.744,12,22.0
1.923,48.759,4,7.0
1.923,48.948,6,22.0
1.924,47.914,24,200.0
1.924,48.882,4,22.0
1.924,49.086,8,22.0
1.925,47.255,2,22.0
1.926,45.598,2,22.0
1.926,47.665,3,50.0
1.927,44.727,4,36.0
1.929,48.758,1,22.0
1.93,45.95,2,22.0
1.932,42.904,4,22.0
1.932,45.093,12,100.0
1.932,48.757,4,22.08
1.932,50.785,6,22.0
1.933,48.758,4,22.0
1.934,48.842,6,22.0
1.935,47.255,2,18.0
1.935,47.88,2,22.0
1.935,48.928,6,22.0
1.937,42.462,4,22.0
1.937,45.359,1,50.0
1.937,47.94,4,22.0
1.938,43.674,2,22.0
1.938,48.572,6,50.0
1.938,48.573,2,22.0
1.939,44.066,4,50.0
1.94,45.094,2,50.0
1.941,45.406,2,22.0
1.942,48.572,2,22.0
1.942,49.014,2,22.0
1.942,49.141,2,3.7
1.943,43.27,4,18.0
1.943,49.966,2,22.0
1.945,42.434,4,22.0
1.945,42.487,6,22.0
1.945,48.757,4,150.0
1.945,48.761,12,22.0
1.945,48.831,4,22.0
1.945,49.965,2,22.0
1.946,50.136,2,22.0
1.947,48.818,12,22.0
1.947,50.133,2,22.0
1.948,43.943,2,22.0
1.949,47.937,2,22.0
1.949,48.827,4,22.0
1.951,43.312,6,18.0
1.951,43.32,4,18.0
1.951,45.292,2,22.0
1.951,48.942,3,300.0
1.952,43.293,384,22.0
1.953,43.319,2,50.0
1.953,47.925,5,22.0
1.953,48.826,12,22.0
1.954,43.293,4,22.0
1.954,47.925,5,22.0
1.954,48.942,3,300.0
1.955,43.301,8,22.0
1.955,47.878,2,22.0
1.955,48.64,2,22.0
1.955,48.829,6,7.4
1.956,43.302,2,22.0
1.957,43.295,4,22.0
1.959,43.305,6,22.0
1.959,43.783,2,22.0
1.96,44.061,2,22.0
1.96,44.613,2,22.0
1.961,43.302,1,22.08
1.963,43.76,24,50.0
1.963,49.005,2,22.0
1.963,49.521,2,22.0
1.964,48.824,6,22.0
1.964,49.007,2,22.0
1.964,49.689,2,22.0
1.965,48.827,2,22.0
1.967,44.427,4,22.0
1.968,47.832,2,22.0
1.969,49.808,3,300.0
1.97,47.912,2,22.0
1.971,43.548,2,22.0
1.972,47.966,2,22.0
1.974,48.675,2,22.0
1.974,48.875,6,22.0
1.975,48.796,1,22.0
1.975,48.979,4,22.0
1.976,43.648,6,22.0
1.976,48.931,2,22.0
1.977,48.931,2,22.0
1.978,48.919,4,22.0
1.979,43.458,2,22.0
1.979,50.039,2,22.0
1.981,43.426,2,22.0
1.981,43.851,6,22.0
1.981,48.981,6,22.0
1.981,49.775,2,22.0
1.982,50.86,6,22.0
1.983,48.972,6,22.0
1.984,43.981,2,22.0
1.984,44.221,6,22.0
1.986,50.274,2,22.0
1.986,50.853,4,22.0
1.987,43.762,4,18.0
1.987,44.983,2,22.0
1.987,47.9,2,22.0
1.987,48.584,2,22.0
1.988,48.973,2,22.0
1.989,49.778,2,22.0
1.99,43.899,4,18.0
1.99,48.578,2,22.0
1.992,50.011,2,22.0
1.993,43.452,18,22.0
1.993,43.763,6,36.0
1.993,46.356,2,50.0
1.994,42.82,6,22.0
1.995,50.079,2,22.0
1.996,47.155,2,18.0
1.998,43.761,6,18.0
1.999,48.828,6,22.0
2.0,44.381,2,22.0
2.0,48.318,8,22.0
2.0,48.77,2,22.0
2.001,48.58,6,22.0
2.001,48.621,2,22.0
2.003,44.361,2,22.0
2.003,48.981,4,22.0
2.003,50.009,2,22.0
2.004,46.958,16,22.0
2.005,42.981,6,18.0
2.005,43.802,2,22.0
2.006,43.462,4,22.0
2.006,43.567,4,18.0
2.006,48.98,4,22.0
2.007,42.983,6,18.0
2.008,43.53,6,18.0
2.009,48.8,2,22.08
2.01,47.922,2,22.0
2.01,48.53,4,3.7
2.012,48.803,2,24.0
2.013,50.01,2,22.0
2.014,43.571,4,18.0
2.016,47.956,2,22.0
2.019,48.856,12,22.0
2.02,48.53,4,11.0
2.021,47.894,2,22.0
2.021,48.908,4,7.0
2.021,49.884,2,22.0
2.022,48.937,6,22.0
2.023,48.859,4,22.0
2.025,48.946,2,22.0
2.025,48.948,4,22.0
2.026,49.614,4,22.0
2.028,48.616,2,22.0
2.028,48.8,2,22.0
2.028,48.922,6,22.0
2.029,43.918,4,22.0
2.029,44.611,4,22.0
2.03,44.606,16,50.0
2.03,44.613,4,22.0
2.031,48.979,2,3.7
2.031,50.373,4,24.0
2.032,45.273,2,22.0
2.032,49.052,4,22.0
2.032,50.364,4,24.0
2.033,44.237,4,22.0
2.033,44.439,4,50.0
2.033,47.905,4,22.0
2.033,48.975,6,22.0
2.034,43.887,2,22.0
2.034,44.352,6,22.0
2.034,45.396,1,22.0
2.034,45.907,2,22.0
2.035,43.185,4,18.0
2.035,43.331,4,22.0
2.035,49.056,4,22.0
2.035,50.378,4,24.0
2.035,50.381,4,24.0
2.036,44.611,16,50.0
2.036,45.398,1,22.0
2.037,44.873,6,36.0
2.038,42.458,4,22.0
2.038,42.504,6,22.0
2.038,48.907,2,22.0
2.038,48.951,6,22.0
2.038,50.372,4,24.0
2.039,43.22,4,22.0
2.039,43.642,4,50.0
2.039,48.907,2,22.0
2.04,44.352,4,22.0
2.041,50.376,4,24.0
2.042,48.903,2,3.7
